amount,total,price,type
0.00057,207.54486000000117,44339.0,sell
0.00591,207.55077000000117,44339.16,sell
0.00068,207.55145000000115,44339.61,sell
0.00046,207.55191000000116,44339.76,sell
0.00065,207.55256000000117,44339.78,sell
0.0506,207.60316000000117,44340.0,sell
0.00075,207.60391000000118,44340.13,sell
0.00087,207.60478000000117,44340.96,sell
0.0009,207.60568000000117,44341.56,sell
0.00158,207.60726000000116,44342.24,sell
0.00237,207.60963000000118,44342.84,sell
0.00024,207.60987000000117,44342.85,sell
0.00289,207.61276000000117,44343.75,sell
0.23792,207.85068000000118,44344.0,sell
0.00033,207.85101000000117,44345.0,sell
0.00231,207.85332000000116,44345.38,sell
0.00045,207.85377000000116,44345.43,sell
0.00087,207.85464000000115,44345.47,sell
0.00078,207.85542000000115,44345.91,sell
0.00654,207.86196000000115,44346.86,sell
0.00124,207.86320000000114,44346.93,sell
0.00499,207.86819000000114,44347.01,sell
0.0018,207.86999000000114,44347.21,sell
0.00046,207.87045000000114,44347.51,sell
0.00229,207.87274000000113,44347.82,sell
0.00264,207.87538000000114,44348.48,sell
0.00068,207.87606000000113,44348.72,sell
0.00564,207.88170000000113,44349.16,sell
0.00067,207.88237000000115,44349.29,sell
0.00068,207.88305000000113,44349.56,sell
1.37548,209.25853000000114,44350.0,sell
0.00045,209.25898000000115,44351.08,sell
0.00139,209.26037000000113,44351.11,sell
0.00028,209.26065000000114,44351.94,sell
0.00025,209.26090000000113,44352.04,sell
0.00046,209.26136000000113,44352.16,sell
0.00066,209.26202000000114,44352.38,sell
0.00108,209.26310000000115,44352.71,sell
0.11109,209.37419000000114,44353.13,sell
0.00079,209.37498000000113,44353.55,sell
0.00247,209.37745000000112,44353.93,sell
0.00045,209.37790000000112,44354.07,sell
0.00068,209.3785800000011,44354.11,sell
0.00091,209.3794900000011,44354.81,sell
0.00347,209.3829600000011,44355.0,sell
0.0057,209.3886600000011,44355.88,sell
0.00406,209.3927200000011,44357.0,sell
0.00085,209.39357000000112,44357.2,sell
0.01086,209.40443000000113,44357.28,sell
0.00045,209.40488000000113,44358.08,sell
0.00236,209.40724000000114,44358.2,sell
0.00269,209.40993000000114,44358.22,sell
0.00113,209.41106000000113,44358.37,sell
0.10646,209.51752000000113,44358.55,sell
0.00025,209.51777000000112,44358.97,sell
0.0005,209.5182700000011,44359.0,sell
0.00901,209.5272800000011,44359.05,sell
0.00188,209.5291600000011,44359.07,sell
0.01022,209.5393800000011,44359.35,sell
0.00869,209.5480700000011,44359.48,sell
0.00113,209.5492000000011,44359.54,sell
0.07952,209.6287200000011,44360.0,sell
0.00045,209.6291700000011,44360.86,sell
0.00059,209.62976000000108,44362.26,sell
0.00086,209.63062000000107,44362.87,sell
0.00365,209.63427000000107,44363.28,sell
0.00073,209.63500000000107,44363.51,sell
0.00272,209.63772000000108,44363.63,sell
0.00071,209.63843000000108,44363.88,sell
0.00082,209.63925000000108,44364.37,sell
0.00377,209.6430200000011,44364.99,sell
0.0249,209.6679200000011,44365.0,sell
0.00125,209.6691700000011,44365.03,sell
0.00045,209.6696200000011,44365.18,sell
0.00061,209.67023000000108,44366.2,sell
0.02,209.6902300000011,44366.33,sell
0.00638,209.6966100000011,44367.22,sell
0.00035,209.6969600000011,44367.34,sell
0.00083,209.6977900000011,44367.46,sell
0.00541,209.70320000000112,44367.93,sell
0.05179,209.75499000000113,44368.0,sell
0.01,209.76499000000112,44368.16,sell
0.00125,209.76624000000112,44368.3,sell
0.00046,209.76670000000112,44368.41,sell
0.00048,209.76718000000113,44368.71,sell
0.00107,209.76825000000113,44368.88,sell
0.06349,209.83174000000113,44369.0,sell
0.00039,209.83213000000114,44369.23,sell
0.00234,209.83447000000115,44369.59,sell
0.00046,209.83493000000115,44369.86,sell
0.07101,209.90594000000115,44370.0,sell
0.00264,209.90858000000117,44370.44,sell
0.00193,209.91051000000115,44371.52,sell
0.00025,209.91076000000115,44371.79,sell
0.00024,209.91100000000114,44372.19,sell
0.00041,209.91141000000113,44372.55,sell
0.0025,209.91391000000112,44372.65,sell
0.00087,209.91478000000112,44372.88,sell
0.00834,209.92312000000112,44372.95,sell
0.00377,209.92689000000112,44373.04,sell
0.0062,209.93309000000113,44375.0,sell
0.0015,209.93459000000112,44375.1,sell
0.02528,209.95987000000113,44375.18,sell
0.00078,209.96065000000112,44375.51,sell
0.00069,209.96134000000112,44375.98,sell
0.00093,209.96227000000113,44376.11,sell
0.00225,209.96452000000113,44376.42,sell
0.00056,209.96508000000114,44377.01,sell
0.00028,209.96536000000114,44377.09,sell
0.00563,209.97099000000114,44378.0,sell
0.0007,209.97169000000113,44378.22,sell
0.00633,209.97802000000112,44379.09,sell
0.00247,209.9804900000011,44379.4,sell
0.00577,209.98626000000112,44379.5,sell
0.00323,209.98949000000113,44379.79,sell
0.00258,209.99207000000112,44379.8,sell
0.05133,210.04340000000113,44380.0,sell
0.00268,210.04608000000113,44380.34,sell
0.00026,210.04634000000112,44380.62,sell
0.16387,210.21021000000113,44380.83,sell
0.00094,210.21115000000114,44381.09,sell
0.00126,210.21241000000114,44381.16,sell
2.75171,212.96412000000115,44381.84,sell
0.00914,212.97326000000115,44382.5,sell
0.00198,212.97524000000115,44382.65,sell
0.35514,213.33038000000116,44383.73,sell
0.00028,213.33066000000116,44383.82,sell
0.00174,213.33240000000117,44384.37,sell
0.00056,213.33296000000118,44384.66,sell
0.00092,213.3338800000012,44384.93,sell
0.15029,213.4841700000012,44385.0,sell
0.00057,213.4847400000012,44385.07,sell
0.00024,213.4849800000012,44385.71,sell
0.00276,213.4877400000012,44386.24,sell
0.00048,213.4882200000012,44386.26,sell
0.00091,213.4891300000012,44386.41,sell
0.00136,213.49049000000122,44386.87,sell
0.018,213.50849000000122,44387.19,sell
0.00159,213.5100800000012,44387.63,sell
0.0333,213.5433800000012,44387.75,sell
0.07485,213.6182300000012,44388.73,sell
0.00049,213.61872000000122,44388.81,sell
0.00983,213.6285500000012,44389.0,sell
0.0005,213.6290500000012,44389.83,sell
0.00026,213.6293100000012,44391.49,sell
0.00095,213.6302600000012,44391.89,sell
0.00125,213.63151000000119,44392.27,sell
0.00264,213.6341500000012,44392.42,sell
0.00206,213.6362100000012,44392.5,sell
0.00026,213.6364700000012,44392.64,sell
0.00045,213.6369200000012,44392.87,sell
0.0029,213.6398200000012,44393.04,sell
0.00653,213.6463500000012,44393.3,sell
0.00301,213.6493600000012,44393.57,sell
0.0005,213.64986000000118,44394.02,sell
0.00102,213.6508800000012,44396.19,sell
0.00758,213.65846000000118,44396.45,sell
0.00046,213.6589200000012,44396.75,sell
0.00047,213.6593900000012,44396.91,sell
0.001,213.6603900000012,44397.16,sell
0.0011,213.6614900000012,44397.25,sell
0.01632,213.67781000000122,44397.4,sell
0.00084,213.67865000000123,44397.44,sell
0.00039,213.67904000000124,44397.55,sell
0.00045,213.67949000000124,44397.58,sell
0.00025,213.67974000000123,44397.95,sell
0.02014,213.69988000000123,44399.36,sell
0.00276,213.70264000000122,44399.62,sell
0.00046,213.70310000000123,44399.99,sell
5.63168,219.33478000000122,44400.0,sell
0.0003,219.33508000000123,44400.11,sell
0.00044,219.33552000000122,44400.68,sell
0.00052,219.33604000000122,44400.69,sell
0.00521,219.34125000000122,44400.74,sell
0.00048,219.34173000000123,44400.92,sell
0.00045,219.34218000000124,44400.93,sell
0.00046,219.34264000000124,44401.11,sell
0.02469,219.36733000000123,44401.15,sell
0.00151,219.36884000000123,44401.29,sell
0.02451,219.39335000000122,44401.32,sell
0.00145,219.39480000000123,44401.63,sell
0.00091,219.39571000000123,44401.68,sell
0.00268,219.39839000000123,44402.46,sell
0.0005,219.39889000000122,44402.6,sell
0.00188,219.40077000000122,44403.33,sell
0.00026,219.4010300000012,44403.68,sell
0.00265,219.4036800000012,44404.0,sell
0.00113,219.4048100000012,44404.34,sell
0.00045,219.4052600000012,44404.75,sell
0.00189,219.4071500000012,44404.82,sell
0.00247,219.40962000000118,44404.89,sell
0.00075,219.4103700000012,44405.03,sell
0.00078,219.4111500000012,44405.1,sell
0.00031,219.4114600000012,44406.0,sell
0.00079,219.4122500000012,44406.27,sell
0.00045,219.4127000000012,44406.5,sell
0.02527,219.4379700000012,44406.65,sell
0.00091,219.4388800000012,44406.69,sell
0.00045,219.4393300000012,44407.17,sell
0.00045,219.4397800000012,44407.7,sell
0.00026,219.4400400000012,44408.16,sell
0.00046,219.4405000000012,44408.41,sell
0.00045,219.4409500000012,44408.57,sell
0.0005,219.4414500000012,44408.66,sell
0.00047,219.4419200000012,44409.03,sell
0.00034,219.4422600000012,44409.29,sell
0.00082,219.4430800000012,44409.84,sell
0.2,219.6430800000012,44410.0,sell
0.00046,219.6435400000012,44410.6,sell
0.00059,219.64413000000118,44410.92,sell
0.00045,219.64458000000118,44411.51,sell
0.00028,219.6448600000012,44411.72,sell
0.00049,219.6453500000012,44412.0,sell
0.00074,219.6460900000012,44412.41,sell
0.00564,219.6517300000012,44412.5,sell
0.00109,219.6528200000012,44412.7,sell
0.00091,219.65373000000122,44412.85,sell
0.00164,219.65537000000123,44413.24,sell
0.00264,219.65801000000124,44414.4,sell
0.1,219.75801000000124,44414.49,sell
0.00067,219.75868000000125,44415.34,sell
0.00638,219.76506000000126,44415.4,sell
0.0005,219.76556000000124,44415.48,sell
0.00025,219.76581000000124,44415.58,sell
1.13557,220.90138000000124,44416.0,sell
0.00062,220.90200000000124,44416.79,sell
0.00024,220.90224000000123,44416.9,sell
0.05628,220.95852000000122,44417.0,sell
0.00082,220.95934000000122,44417.02,sell
0.00282,220.96216000000123,44417.81,sell
0.00072,220.96288000000123,44418.0,sell
0.00154,220.96442000000124,44418.39,sell
0.00613,220.97055000000125,44418.68,sell
0.00043,220.97098000000125,44419.43,sell
0.00125,220.97223000000125,44419.52,sell
0.00846,220.98069000000126,44419.68,sell
0.0506,221.03129000000126,44420.0,sell
0.00028,221.03157000000127,44420.33,sell
0.01172,221.04329000000126,44421.0,sell
0.01079,221.05408000000125,44422.16,sell
0.00052,221.05460000000124,44422.22,sell
0.00084,221.05544000000125,44422.29,sell
0.01126,221.06670000000125,44422.5,sell
0.01499,221.08169000000126,44423.23,sell
0.00812,221.08981000000125,44423.28,sell
0.00068,221.09049000000124,44423.37,sell
0.00405,221.09454000000125,44423.64,sell
0.00031,221.09485000000126,44423.73,sell
0.00043,221.09528000000125,44424.4,sell
0.00074,221.09602000000126,44424.58,sell
0.00268,221.09870000000126,44424.59,sell
0.0036,221.10230000000126,44425.1,sell
0.0008,221.10310000000126,44425.33,sell
0.00045,221.10355000000126,44426.7,sell
0.00045,221.10400000000126,44426.84,sell
0.07586,221.17986000000127,44427.27,sell
0.00276,221.18262000000126,44428.57,sell
0.0056,221.18822000000125,44428.97,sell
0.00125,221.18947000000125,44429.01,sell
0.00255,221.19202000000126,44429.45,sell
0.0064,221.19842000000128,44429.6,sell
0.00169,221.20011000000127,44429.79,sell
0.00247,221.20258000000126,44430.39,sell
0.00045,221.20303000000126,44430.55,sell
0.05678,221.25981000000127,44431.4,sell
0.00032,221.26013000000125,44432.3,sell
0.00067,221.26080000000127,44432.72,sell
0.0005,221.26130000000126,44433.0,sell
0.00078,221.26208000000125,44433.25,sell
0.0255,221.28758000000124,44433.84,sell
0.0005,221.28808000000123,44434.22,sell
0.00049,221.28857000000124,44434.26,sell
0.00078,221.28935000000124,44434.69,sell
0.00025,221.28960000000123,44434.71,sell
0.00098,221.29058000000123,44434.82,sell
0.00045,221.29103000000123,44434.9,sell
0.118,221.40903000000122,44435.0,sell
0.01204,221.42107000000124,44435.3,sell
0.00045,221.42152000000124,44435.36,sell
0.00264,221.42416000000125,44436.4,sell
0.00054,221.42470000000125,44436.44,sell
0.11251,221.53721000000124,44436.96,sell
0.00084,221.53805000000125,44437.71,sell
0.00046,221.53851000000125,44438.06,sell
0.00025,221.53876000000125,44438.34,sell
0.00034,221.53910000000124,44438.35,sell
0.00047,221.53957000000125,44438.41,sell
0.00271,221.54228000000126,44438.77,sell
0.00056,221.54284000000126,44439.17,sell
0.00098,221.54382000000126,44439.38,sell
0.00115,221.54497000000126,44439.61,sell
0.00653,221.55150000000125,44439.74,sell
0.10145,221.65295000000125,44440.0,sell
0.00056,221.65351000000126,44440.25,sell
0.00045,221.65396000000126,44440.56,sell
0.00046,221.65442000000127,44440.57,sell
0.00158,221.65600000000126,44440.97,sell
0.00125,221.65725000000126,44441.32,sell
0.00204,221.65929000000125,44441.33,sell
0.00045,221.65974000000125,44441.4,sell
0.0455,221.70524000000125,44442.49,sell
0.00068,221.70592000000124,44442.82,sell
0.00058,221.70650000000126,44443.87,sell
1.96589,223.67239000000126,44444.0,sell
0.00057,223.67296000000127,44444.07,sell
0.00023,223.67319000000126,44444.18,sell
0.008,223.68119000000127,44444.24,sell
0.00041,223.68160000000125,44444.29,sell
0.01447,223.69607000000124,44444.44,sell
0.005,223.70107000000124,44445.0,sell
0.00309,223.70416000000122,44445.51,sell
0.00076,223.70492000000124,44445.75,sell
0.00045,223.70537000000124,44445.82,sell
0.00057,223.70594000000125,44446.46,sell
0.00048,223.70642000000126,44446.68,sell
0.00125,223.70767000000126,44446.79,sell
0.23854,223.94621000000126,44446.96,sell
0.00023,223.94644000000125,44447.0,sell
0.00306,223.94950000000125,44447.31,sell
0.00211,223.95161000000124,44447.41,sell
0.00188,223.95349000000124,44447.62,sell
0.01406,223.96755000000124,44448.0,sell
0.001,223.96855000000124,44448.97,sell
0.007,223.97555000000125,44449.0,sell
0.00234,223.97789000000125,44449.03,sell
0.00046,223.97835000000126,44449.37,sell
0.00541,223.98376000000127,44449.59,sell
0.25362,224.23738000000128,44450.0,sell
0.00036,224.23774000000128,44450.41,sell
0.01109,224.24883000000128,44450.43,sell
0.0003,224.2491300000013,44450.74,sell
0.00955,224.25868000000128,44451.46,sell
0.00041,224.25909000000127,44452.23,sell
0.00407,224.26316000000128,44452.5,sell
0.00867,224.27183000000127,44454.56,sell
0.00045,224.27228000000127,44454.75,sell
0.00045,224.27273000000127,44454.96,sell
0.001,224.27373000000128,44455.48,sell
0.00759,224.28132000000127,44455.77,sell
0.00246,224.2837800000013,44455.91,sell
0.00026,224.28404000000128,44456.52,sell
0.006,224.29004000000128,44456.89,sell
0.01,224.30004000000127,44457.14,sell
0.00036,224.30040000000128,44457.55,sell
0.60989,224.91029000000128,44457.86,sell
0.00264,224.9129300000013,44458.4,sell
0.00065,224.9135800000013,44458.97,sell
0.00268,224.9162600000013,44459.22,sell
0.05393,224.9701900000013,44460.0,sell
0.00204,224.9722300000013,44460.68,sell
0.02025,224.9924800000013,44461.53,sell
0.00205,224.9945300000013,44462.27,sell
0.08326,225.0777900000013,44462.61,sell
0.00048,225.0782700000013,44462.7,sell
0.00051,225.0787800000013,44463.45,sell
0.00078,225.0795600000013,44464.28,sell
0.00338,225.0829400000013,44464.43,sell
1.18445,226.26739000000128,44464.44,sell
0.00049,226.2678800000013,44465.25,sell
0.00105,226.2689300000013,44465.66,sell
0.00046,226.2693900000013,44465.81,sell
0.0004,226.2697900000013,44465.88,sell
0.00045,226.2702400000013,44466.59,sell
0.50163,226.77187000000131,44466.66,sell
0.0007,226.7725700000013,44466.96,sell
0.0014,226.7739700000013,44467.13,sell
0.00209,226.7760600000013,44467.16,sell
0.00132,226.7773800000013,44467.46,sell
0.00638,226.7837600000013,44467.59,sell
0.00128,226.78504000000132,44467.9,sell
0.01,226.7950400000013,44468.0,sell
0.01239,226.80743000000132,44468.25,sell
0.00155,226.80898000000133,44468.58,sell
0.005,226.81398000000132,44469.0,sell
0.00024,226.8142200000013,44469.38,sell
0.00025,226.8144700000013,44469.87,sell
0.00024,226.8147100000013,44470.35,sell
0.00138,226.8160900000013,44470.58,sell
0.00024,226.8163300000013,44471.42,sell
0.00028,226.8166100000013,44471.57,sell
0.00051,226.8171200000013,44471.81,sell
0.0005,226.81762000000128,44472.02,sell
0.00068,226.81830000000127,44472.41,sell
0.00028,226.81858000000128,44472.44,sell
0.00045,226.81903000000128,44472.59,sell
0.01213,226.8311600000013,44472.64,sell
0.00685,226.83801000000128,44472.72,sell
0.00239,226.84040000000127,44473.26,sell
0.00125,226.84165000000127,44474.09,sell
0.00198,226.84363000000127,44474.48,sell
0.00046,226.84409000000127,44474.66,sell
0.00337,226.84746000000126,44474.75,sell
0.00376,226.85122000000126,44475.38,sell
0.0186,226.86982000000125,44475.87,sell
0.00079,226.87061000000125,44476.16,sell
0.00091,226.87152000000125,44476.27,sell
0.0013,226.87282000000124,44476.53,sell
0.00476,226.87758000000125,44477.0,sell
0.00027,226.87785000000125,44477.27,sell
0.0003,226.87815000000126,44477.82,sell
0.00084,226.87899000000127,44478.03,sell
0.0005,226.87949000000125,44478.66,sell
0.02378,226.90327000000124,44479.09,sell
0.03736,226.94063000000125,44479.49,sell
0.00276,226.94339000000124,44479.58,sell
0.07206,227.01545000000124,44480.0,sell
0.00264,227.01809000000125,44480.41,sell
0.00845,227.02654000000126,44481.0,sell
0.00328,227.02982000000125,44481.19,sell
0.00046,227.03028000000126,44481.39,sell
0.00246,227.03274000000127,44481.45,sell
0.00067,227.03341000000128,44481.5,sell
0.00064,227.0340500000013,44481.86,sell
0.00025,227.03430000000128,44482.22,sell
0.00882,227.04312000000127,44483.71,sell
0.00035,227.04347000000126,44484.0,sell
0.00054,227.04401000000126,44484.01,sell
0.0009,227.04491000000127,44484.3,sell
0.26041,227.30532000000127,44485.0,sell
0.00047,227.30579000000128,44485.02,sell
0.00176,227.30755000000127,44485.08,sell
0.00028,227.30783000000127,44485.26,sell
0.00063,227.30846000000128,44485.92,sell
0.00095,227.30941000000126,44485.93,sell
0.00652,227.31593000000126,44486.17,sell
0.025,227.34093000000126,44487.47,sell
0.00109,227.34202000000127,44487.53,sell
0.009,227.35102000000126,44487.69,sell
0.00231,227.35333000000125,44488.49,sell
0.02602,227.37935000000124,44489.0,sell
0.00134,227.38069000000124,44489.04,sell
0.00035,227.38104000000124,44489.37,sell
0.00726,227.38830000000124,44489.79,sell
0.0015,227.38980000000123,44489.81,sell
0.15,227.53980000000124,44490.0,sell
0.02293,227.56273000000124,44490.31,sell
0.00405,227.56678000000124,44490.38,sell
0.00054,227.56732000000125,44491.18,sell
0.0009,227.56822000000125,44491.37,sell
0.00187,227.57009000000124,44491.96,sell
0.00112,227.57121000000123,44492.62,sell
0.00224,227.57345000000123,44493.0,sell
0.00215,227.57560000000123,44493.23,sell
0.00068,227.57628000000122,44493.33,sell
0.00116,227.57744000000122,44493.61,sell
0.00078,227.5782200000012,44493.87,sell
0.00066,227.57888000000122,44494.33,sell
0.00158,227.5804600000012,44494.36,sell
0.00034,227.5808000000012,44494.38,sell
0.00045,227.5812500000012,44494.55,sell
0.001,227.5822500000012,44495.0,sell
0.00045,227.5827000000012,44495.42,sell
0.00056,227.58326000000122,44495.91,sell
0.00047,227.58373000000122,44495.99,sell
0.00236,227.58609000000124,44496.27,sell
0.00045,227.58654000000124,44497.08,sell
0.00046,227.58700000000124,44498.05,sell
0.00166,227.58866000000123,44498.26,sell
1.00033,228.58899000000122,44499.0,sell
0.00231,228.5913000000012,44499.3,sell
0.00148,228.5927800000012,44499.5,sell
0.01163,228.6044100000012,44499.99,sell
19.48275,248.0871600000012,44500.0,sell
0.00151,248.0886700000012,44500.06,sell
0.00548,248.0941500000012,44500.41,sell
0.01586,248.1100100000012,44500.48,sell
0.00037,248.11038000000121,44500.82,sell
0.00112,248.1115000000012,44500.83,sell
0.00027,248.1117700000012,44500.9,sell
0.01674,248.1285100000012,44500.95,sell
0.00031,248.1288200000012,44500.99,sell
0.028,248.1568200000012,44501.0,sell
0.0127,248.1695200000012,44501.18,sell
0.00125,248.1707700000012,44501.4,sell
0.00106,248.1718300000012,44501.55,sell
0.03178,248.2036100000012,44502.14,sell
0.00264,248.2062500000012,44502.44,sell
0.00045,248.2067000000012,44502.96,sell
0.00045,248.2071500000012,44503.48,sell
0.02009,248.22724000000122,44503.71,sell
0.00049,248.22773000000123,44503.75,sell
0.02246,248.25019000000123,44503.94,sell
0.00414,248.25433000000123,44504.77,sell
0.00025,248.25458000000123,44505.0,sell
0.00068,248.25526000000121,44505.27,sell
0.00131,248.2565700000012,44505.74,sell
0.00091,248.2574800000012,44505.82,sell
0.00023,248.2577100000012,44506.0,sell
0.00086,248.25857000000119,44506.27,sell
0.00841,248.26698000000118,44506.56,sell
0.00246,248.2694400000012,44507.0,sell
0.00025,248.2696900000012,44507.04,sell
0.00026,248.2699500000012,44507.34,sell
0.00045,248.2704000000012,44508.0,sell
0.00045,248.2708500000012,44508.45,sell
0.00047,248.2713200000012,44508.99,sell
0.007,248.2783200000012,44509.0,sell
0.00193,248.2802500000012,44509.2,sell
0.02417,248.3044200000012,44510.9,sell
0.00023,248.30465000000117,44511.0,sell
0.0112,248.31585000000118,44511.46,sell
0.00045,248.31630000000118,44511.81,sell
0.00844,248.32474000000119,44512.07,sell
2.76323,251.08797000000118,44512.12,sell
0.00117,251.08914000000118,44512.4,sell
0.00061,251.08975000000117,44512.59,sell
0.00126,251.09101000000118,44512.91,sell
0.00092,251.09193000000118,44513.48,sell
0.00024,251.09217000000118,44514.28,sell
0.03458,251.12675000000118,44514.53,sell
0.0038,251.1305500000012,44515.0,sell
0.0016,251.1321500000012,44515.3,sell
0.02177,251.1539200000012,44515.39,sell
0.01077,251.1646900000012,44516.08,sell
0.00079,251.1654800000012,44516.69,sell
0.00045,251.1659300000012,44516.8,sell
0.00025,251.1661800000012,44516.99,sell
0.001,251.1671800000012,44517.0,sell
0.0015,251.1686800000012,44517.01,sell
0.00029,251.1689700000012,44517.2,sell
0.018,251.1869700000012,44517.83,sell
0.00045,251.1874200000012,44517.96,sell
0.00084,251.1882600000012,44518.38,sell
0.00682,251.1950800000012,44519.16,sell
0.05325,251.2483300000012,44520.0,sell
0.00198,251.2503100000012,44520.4,sell
0.00058,251.25089000000122,44521.04,sell
0.001,251.25189000000123,44521.62,sell
0.00229,251.2541800000012,44521.73,sell
0.0015,251.2556800000012,44522.22,sell
0.00138,251.25706000000122,44522.73,sell
0.0005,251.2575600000012,44523.14,sell
0.00046,251.2580200000012,44523.2,sell
0.0005,251.2585200000012,44523.4,sell
0.00078,251.2593000000012,44523.46,sell
0.0005,251.25980000000118,44524.05,sell
0.00141,251.26121000000117,44524.14,sell
0.00263,251.26384000000118,44524.48,sell
0.0005,251.26434000000117,44526.01,sell
0.00254,251.26688000000118,44526.75,sell
0.00508,251.27196000000117,44527.26,sell
0.00699,251.27895000000117,44527.43,sell
0.00035,251.27930000000117,44528.08,sell
0.00234,251.28164000000118,44528.61,sell
0.0005,251.28214000000116,44528.64,sell
0.00125,251.28339000000116,44528.72,sell
0.00476,251.28815000000117,44528.86,sell
0.00129,251.28944000000118,44529.0,sell
0.00094,251.2903800000012,44529.48,sell
0.2,251.49038000000118,44530.0,sell
0.00104,251.49142000000117,44530.3,sell
0.00541,251.49683000000118,44531.24,sell
0.00028,251.4971100000012,44531.51,sell
0.00068,251.49779000000117,44531.71,sell
0.00041,251.49820000000116,44531.91,sell
0.00077,251.49897000000115,44532.0,sell
0.00246,251.50143000000116,44532.56,sell
0.00651,251.50794000000116,44532.62,sell
0.00052,251.50846000000115,44532.72,sell
0.0039,251.51236000000114,44533.33,sell
0.00097,251.51333000000113,44533.72,sell
0.01494,251.52827000000113,44533.91,sell
0.00252,251.53079000000113,44534.01,sell
0.00024,251.53103000000112,44534.17,sell
0.00045,251.53148000000112,44534.34,sell
0.06491,251.59639000000112,44534.86,sell
0.00023,251.5966200000011,44535.0,sell
0.00048,251.59710000000112,44535.21,sell
0.00069,251.5977900000011,44535.37,sell
0.00025,251.5980400000011,44535.71,sell
0.00351,251.6015500000011,44535.77,sell
0.01483,251.6163800000011,44536.33,sell
0.00187,251.6182500000011,44536.34,sell
0.0255,251.6437500000011,44536.41,sell
0.00532,251.6490700000011,44537.4,sell
0.00027,251.6493400000011,44538.45,sell
0.0003,251.6496400000011,44538.46,sell
0.00864,251.65828000000113,44539.1,sell
0.0506,251.70888000000113,44540.0,sell
0.00158,251.71046000000112,44540.81,sell
0.0019,251.71236000000113,44541.05,sell
0.0003,251.71266000000114,44541.55,sell
0.00024,251.71290000000113,44542.3,sell
0.00146,251.71436000000114,44542.78,sell
0.005,251.71936000000113,44544.0,sell
0.00955,251.72891000000112,44544.06,sell
0.00139,251.7303000000011,44544.29,sell
0.00045,251.7307500000011,44544.38,sell
0.0027,251.7334500000011,44545.0,sell
0.00045,251.7339000000011,44546.22,sell
0.00051,251.7344100000011,44546.42,sell
0.00263,251.73704000000112,44546.54,sell
0.00046,251.73750000000112,44546.78,sell
0.00067,251.73817000000113,44547.76,sell
0.00158,251.73975000000112,44547.83,sell
0.003,251.7427500000011,44548.06,sell
0.002,251.74475000000112,44548.45,sell
0.00053,251.74528000000112,44548.57,sell
0.00045,251.74573000000112,44548.84,sell
0.00091,251.74664000000112,44549.22,sell
0.00865,251.7552900000011,44549.84,sell
0.27805,252.03334000000112,44550.0,sell
0.00114,252.0344800000011,44550.24,sell
0.00125,252.0357300000011,44550.67,sell
0.001,252.0367300000011,44551.02,sell
0.0004,252.03713000000113,44551.57,sell
0.00056,252.03769000000113,44551.64,sell
0.00049,252.03818000000115,44551.89,sell
0.00045,252.03863000000115,44552.06,sell
0.00069,252.03932000000114,44552.26,sell
0.00045,252.03977000000114,44552.74,sell
0.1,252.13977000000114,44553.0,sell
0.00078,252.14055000000113,44553.06,sell
0.00415,252.14470000000114,44554.88,sell
2.16698,254.31168000000113,44555.0,sell
0.01,254.32168000000112,44555.55,sell
0.00046,254.32214000000113,44555.58,sell
0.00125,254.32339000000113,44556.06,sell
0.00374,254.32713000000112,44556.2,sell
0.00048,254.32761000000113,44556.9,sell
0.0005,254.32811000000112,44556.96,sell
0.00024,254.3283500000011,44557.14,sell
0.00404,254.3323900000011,44557.22,sell
0.01001,254.3424000000011,44557.61,sell
0.00045,254.3428500000011,44557.79,sell
0.01732,254.36017000000112,44557.8,sell
0.01506,254.37523000000112,44558.0,sell
0.00052,254.37575000000112,44558.07,sell
0.00246,254.37821000000113,44558.14,sell
0.00084,254.37905000000114,44558.76,sell
0.09924,254.47829000000115,44560.0,sell
0.00588,254.48417000000114,44560.66,sell
0.0006,254.48477000000113,44561.0,sell
0.01439,254.49916000000113,44561.02,sell
0.01476,254.51392000000112,44561.04,sell
0.00062,254.51454000000112,44561.56,sell
0.00247,254.5170100000011,44562.0,sell
0.00109,254.5181000000011,44562.49,sell
0.0004,254.51850000000113,44562.59,sell
0.00025,254.51875000000112,44563.06,sell
0.00045,254.51920000000112,44563.69,sell
0.00023,254.5194300000011,44564.0,sell
0.00025,254.5196800000011,44564.1,sell
0.00377,254.5234500000011,44564.18,sell
0.00082,254.5242700000011,44565.29,sell
0.00198,254.5262500000011,44566.32,sell
0.00157,254.5278200000011,44566.45,sell
1.0,255.5278200000011,44567.1,sell
0.00077,255.5285900000011,44567.48,sell
0.0005,255.52909000000108,44567.67,sell
0.00638,255.53547000000108,44567.95,sell
0.26023,255.7957000000011,44568.0,sell
0.00075,255.7964500000011,44568.02,sell
0.00263,255.7990800000011,44568.6,sell
0.01243,255.8115100000011,44569.0,sell
0.0222,255.8337100000011,44570.57,sell
0.02995,255.86366000000112,44571.42,sell
0.0005,255.8641600000011,44571.62,sell
0.00025,255.8644100000011,44571.76,sell
0.00047,255.8648800000011,44572.25,sell
0.00236,255.86724000000112,44572.5,sell
0.00276,255.8700000000011,44573.11,sell
0.0028,255.87280000000112,44573.4,sell
0.00044,255.87324000000112,44574.17,sell
0.00471,255.8779500000011,44575.0,sell
0.00077,255.8787200000011,44575.33,sell
0.00613,255.8848500000011,44575.76,sell
